,,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Cond,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Half Bath,Half Bath,Kitchen AbvGr,Functional,Fireplace Qu,Garage Qual,Paved Drive,Pool QC,Misc Val,Mo Sold,bsmt_fin_sf,yr_since_remod,porch_area,wood_deck,open_porch,enclosed_porch,3ssn_porch,screen_porch,large_house,SalePrice,Bsmt Exposure,Garage Finish,Foundation,House Style,Mas Vnr Type,Bldg Type,MS Zoning,Alley,Land Contour,Sale Type,Roof Style,Exterior 1st
train,1353,11988,-1,-1,6,7,0.0,1,1,-2,0,-1,-1,0,1660,0.0,1,1,3,2,1,0,0,0,8,326.0,13,0,False,False,False,False,False,False,188700.0,-2,-2,CBlock,2Story,None,1Fam,RL,none,HLS,WD ,Hip,Stucco
train,1354,10928,0,0,6,6,101.0,1,1,-2,0,1,0,0,1671,0.0,0,1,3,1,1,0,0,0,8,363.0,23,307,True,True,False,False,False,False,200000.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1355,10778,-1,0,7,6,0.0,1,1,3,2,2,0,0,1061,0.0,1,1,3,0,1,0,0,0,7,746.0,18,150,True,True,False,False,False,False,162000.0,-2,-2,PConc,SLvl,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1356,10200,0,0,5,8,0.0,1,1,0,0,3,0,0,672,0.0,0,1,3,0,1,-1,0,0,8,0.0,11,168,True,False,False,False,False,False,108000.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
train,1357,9373,-1,0,5,7,161.0,1,1,2,-2,1,0,0,1621,0.0,0,1,3,-1,1,0,0,0,6,1501.0,34,490,False,False,False,False,True,False,213000.0,1,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1358,12085,0,0,8,5,328.0,1,1,3,0,3,0,0,1734,0.0,0,1,3,2,1,0,0,0,11,1004.0,0,0,False,False,False,False,False,False,318000.0,-2,-1,PConc,1Story,Stone,1Fam,RL,none,Lvl,New,Hip,VinylSd
train,1359,8100,0,0,5,5,0.0,1,1,0,0,1,-1,0,2138,0.0,0,3,3,0,-1,-1,0,0,11,0.0,44,196,True,True,False,False,False,False,106000.0,-2,-2,PConc,2.5Unf,None,1Fam,RM,none,Lvl,WD ,Hip,AsbShng
train,1360,19950,0,0,6,7,0.0,1,1,0,0,3,0,0,2009,0.0,0,1,3,2,1,-2,0,0,12,0.0,56,222,False,True,False,False,True,False,235000.0,-2,-2,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,WdShing
train,1361,9320,-1,0,4,5,0.0,1,1,2,0,-1,0,0,1225,0.0,1,1,3,0,0,0,0,400,1,569.0,51,352,True,False,False,False,False,False,128950.0,-2,0,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,1362,10197,-1,0,6,5,491.0,1,1,2,-1,1,0,0,1362,0.0,1,1,3,1,1,0,0,0,6,662.0,47,20,False,True,False,False,False,False,163000.0,-2,-2,CBlock,1Story,BrkCmn,1Fam,RL,none,Lvl,COD,Gable,WdShing
train,1363,8160,0,0,5,6,0.0,1,1,2,0,-1,-2,0,1134,0.0,1,1,3,0,1,-2,0,0,4,312.0,57,0,False,False,False,False,False,False,126000.0,-2,-2,BrkTil,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,1364,11426,0,0,7,5,0.0,1,1,0,0,3,0,0,2082,0.0,1,1,0,0,1,-1,0,0,6,0.0,5,518,True,True,False,False,False,False,200000.0,-2,-2,PConc,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,VinylSd
train,1365,11344,0,0,5,5,180.0,1,1,1,0,1,-1,0,1524,0.0,1,1,3,0,1,0,0,0,7,460.0,49,0,False,False,False,False,False,False,144000.0,-2,-2,CBlock,1.5Fin,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,1366,8000,0,0,5,4,0.0,1,1,0,0,3,0,0,1800,0.0,0,2,3,0,0,0,0,0,7,0.0,46,0,False,False,False,False,False,False,141000.0,-2,0,CBlock,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,BrkFace
train,1367,11002,-1,0,8,5,0.0,1,1,3,0,3,0,0,2582,0.0,1,1,3,1,1,0,0,0,1,1048.0,8,346,True,True,False,False,False,False,322500.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1368,12137,-1,0,7,5,442.0,1,1,0,0,3,0,0,1661,0.0,0,1,3,0,1,0,0,0,5,0.0,12,34,False,True,False,False,False,False,224900.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1369,21384,0,0,5,6,0.0,1,1,3,0,3,0,0,1576,0.0,1,1,3,1,1,0,0,0,5,1309.0,5,312,False,True,False,False,False,False,223500.0,2,-1,CBlock,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
train,1370,8926,-1,0,4,3,0.0,1,1,0,0,3,-1,0,960,0.0,0,1,3,0,1,0,0,0,10,0.0,53,224,True,False,False,False,True,False,112000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,COD,Gable,AsbShng
train,1371,8702,-1,0,6,5,0.0,1,1,1,0,3,0,0,1604,0.0,1,1,3,1,1,0,0,0,4,706.0,10,36,False,True,False,False,False,False,187500.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1372,10020,-1,-2,1,1,0.0,-1,-2,1,0,2,-1,0,904,0.0,1,1,-1,0,0,0,0,0,3,350.0,59,0,False,False,False,False,False,False,61000.0,2,0,BrkTil,1Story,None,1Fam,RL,none,Low,WD ,Gable,Wd Sdng
train,1373,12354,0,0,6,8,0.0,1,-1,0,0,2,0,0,1196,0.0,0,1,3,0,1,0,0,800,8,0.0,9,46,False,True,False,False,False,False,110000.0,-1,-2,BrkTil,1.5Fin,None,1Fam,RL,Grvl,Lvl,ConLI,Gable,Wd Sdng
train,1374,4130,-1,0,3,6,0.0,1,1,0,0,2,0,0,729,0.0,0,1,-2,0,0,-1,0,0,7,0.0,5,0,False,False,False,False,False,False,52000.0,-2,0,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1375,6289,-1,0,6,5,256.0,1,1,2,0,3,0,0,1362,0.0,0,1,3,2,1,0,0,0,6,762.0,1,220,True,True,False,False,False,False,207000.0,1,-1,PConc,1Story,Stone,TwnhsE,RL,none,Lvl,WD ,Gable,VinylSd
train,1376,8525,0,0,5,6,0.0,1,1,0,0,1,-1,0,1964,0.0,1,1,3,0,0,-1,0,0,11,0.0,58,192,False,True,False,False,False,False,130000.0,1,0,PConc,2Story,None,1Fam,RH,none,Bnk,WD ,Gable,MetalSd
train,1377,10791,0,0,4,5,0.0,1,0,0,0,1,0,0,1296,0.0,0,2,3,0,1,0,0,500,10,0.0,39,0,False,False,False,False,False,False,90000.0,none,-2,Slab,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,MetalSd
train,1378,10429,0,0,5,5,0.0,1,1,2,0,1,0,0,1287,0.0,1,1,3,0,1,0,0,0,7,330.0,17,150,True,False,False,False,False,False,130000.0,-2,-2,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1379,7438,-1,0,5,8,0.0,1,1,0,0,2,0,0,1252,0.0,0,1,3,0,1,0,0,0,6,0.0,15,104,True,False,False,False,False,False,127000.0,-2,-2,PConc,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,AsbShng
train,1380,11670,-1,0,9,5,302.0,1,2,0,0,3,0,0,1905,0.0,0,1,3,2,1,0,0,0,3,0.0,1,191,False,True,False,False,False,False,320000.0,-2,1,PConc,1Story,Stone,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,1381,10800,0,0,5,6,0.0,1,1,-1,0,3,0,0,1130,0.0,0,1,3,2,1,0,0,0,6,821.0,56,229,True,False,False,False,False,False,120000.0,-2,-2,BrkTil,1Story,None,1Fam,RL,Grvl,Lvl,WD ,Hip,Stucco
train,1382,11920,0,0,7,5,122.0,1,1,0,0,3,0,0,1659,0.0,1,1,3,0,1,0,0,0,4,0.0,6,212,True,True,False,False,False,False,181000.0,1,-1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1383,9450,0,-1,4,5,0.0,1,1,-2,0,3,0,0,894,0.0,0,1,3,0,1,0,0,0,5,552.0,53,0,False,False,False,False,False,False,110000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Bnk,WD ,Gable,MetalSd
train,1384,7627,0,0,4,6,0.0,1,-2,0,0,2,0,0,1701,0.0,0,2,3,0,0,-1,0,0,10,0.0,59,148,False,False,True,False,False,False,94550.0,-2,0,BrkTil,2Story,None,2fmCon,RM,none,Lvl,WD ,Gable,AsbShng
train,1385,5900,-1,0,4,7,0.0,1,1,0,0,1,-1,0,869,0.0,0,1,3,0,0,0,0,0,8,0.0,48,0,False,False,False,False,False,False,85500.0,-2,0,PConc,1Story,None,1Fam,RL,none,Bnk,WD ,Gable,Wd Sdng
train,1386,9129,0,0,5,5,144.0,1,1,3,0,1,0,0,1008,0.0,0,1,3,-1,1,0,0,0,7,923.0,30,267,True,True,False,False,False,False,153500.0,1,1,PConc,SFoyer,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,1387,13680,-1,0,3,5,0.0,1,0,0,0,3,-1,0,1733,0.0,0,1,1,2,1,0,0,0,6,0.0,54,0,False,False,False,False,False,False,139600.0,none,-2,Slab,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,BrkFace
train,1388,9600,0,0,5,5,0.0,1,1,0,0,1,0,0,1568,0.0,1,1,3,0,1,0,0,0,3,0.0,42,200,True,True,False,False,False,False,143000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,COD,Hip,HdBoard
train,1389,14720,-1,0,8,5,579.0,1,1,3,0,3,0,0,3238,0.0,1,1,3,3,1,0,0,0,3,816.0,14,369,True,True,False,False,False,False,410000.0,1,1,PConc,1.5Fin,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,1390,8750,0,0,6,5,120.0,1,1,3,0,3,0,0,1772,0.0,1,1,3,1,1,0,0,0,4,606.0,11,246,True,True,False,False,False,False,200000.0,-2,-1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1391,7130,0,0,5,6,0.0,1,1,1,0,1,0,0,864,1.0,0,1,3,0,1,0,0,0,6,648.0,42,0,False,False,False,False,False,False,130000.0,-2,1,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1392,9350,0,0,6,7,0.0,1,1,1,0,3,0,0,1639,0.0,1,1,3,2,1,0,0,0,7,342.0,59,50,False,True,False,False,False,False,154400.0,-2,-2,CBlock,2Story,None,1Fam,RL,none,Bnk,WD ,Hip,MetalSd
train,1393,8963,-1,0,8,9,289.0,2,2,3,2,3,0,0,2715,1.0,1,1,3,1,1,0,0,0,7,655.0,12,204,False,True,False,False,False,False,299800.0,-2,1,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,1394,9780,0,0,5,3,0.0,1,1,0,0,1,-1,0,1112,0.0,0,1,3,0,-2,-1,0,0,3,0.0,59,0,False,False,False,False,False,False,63000.0,-2,-2,PConc,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,1395,5805,0,-1,5,7,0.0,1,1,1,-1,2,0,0,1347,1.0,0,1,3,0,1,0,0,0,6,1347.0,53,0,False,False,False,False,False,False,143000.0,-1,-2,CBlock,1Story,None,1Fam,RM,Grvl,Bnk,WD ,Hip,MetalSd
train,1396,8243,-1,0,5,7,56.0,2,1,2,0,3,0,0,964,0.0,0,1,3,-1,1,0,0,0,2,700.0,46,170,True,False,False,False,False,False,137500.0,-2,1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1397,12227,-1,0,6,7,424.0,2,2,2,0,1,0,0,2872,0.0,1,1,3,1,1,0,0,0,7,896.0,13,832,True,True,False,False,False,False,272000.0,-2,1,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1398,9248,-1,0,6,6,106.0,1,1,3,0,2,0,0,1167,0.0,0,1,3,0,1,0,0,0,7,560.0,17,146,True,True,False,False,False,False,173000.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1399,20270,-1,0,7,6,0.0,1,1,3,0,1,0,0,1524,0.0,0,1,3,2,1,0,0,0,4,599.0,29,140,True,False,False,False,False,False,245000.0,2,1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,1400,7200,0,0,5,5,180.0,1,1,3,0,1,0,0,936,0.0,0,1,3,0,1,0,0,0,8,936.0,27,49,True,False,False,False,False,False,140000.0,2,-2,CBlock,SFoyer,BrkFace,Duplex,RM,Grvl,Lvl,WD ,Gable,MetalSd
train,1401,9965,0,0,7,5,220.0,1,1,3,0,3,0,0,2696,0.0,1,1,3,2,1,0,0,0,10,984.0,0,472,True,True,False,False,True,False,383970.0,1,1,PConc,2Story,Stone,1Fam,RL,none,Lvl,New,Gable,VinylSd
train,1402,16012,-1,0,4,4,60.0,1,1,-1,0,3,0,0,1482,1.0,0,1,2,2,1,0,0,0,10,691.0,38,30,False,True,False,False,False,False,125000.0,-2,-2,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,Wd Sdng
train,1403,8445,0,0,5,7,0.0,1,1,3,0,1,0,0,768,0.0,0,1,3,0,1,0,0,0,3,656.0,2,58,True,False,False,False,False,False,133000.0,1,-2,CBlock,SFoyer,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1404,9612,0,0,8,5,72.0,1,1,0,0,3,0,0,1468,0.0,0,1,3,2,1,0,0,0,12,0.0,0,360,True,True,False,False,False,False,244600.0,-2,1,PConc,1Story,Stone,1Fam,RL,none,Lvl,New,Gable,VinylSd
train,1405,10180,-1,0,5,6,0.0,1,1,-1,0,1,0,0,1044,1.0,1,1,3,-1,1,0,0,450,6,744.0,40,248,True,True,False,False,False,False,139000.0,-2,1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1406,7584,0,0,5,5,88.0,1,1,-2,0,3,0,0,1036,0.0,0,1,3,0,1,0,0,0,6,531.0,55,144,True,True,False,False,False,False,112900.0,-2,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,Wd Sdng
train,1407,4800,0,0,5,5,0.0,1,-1,0,0,-1,0,0,1360,0.0,0,1,3,0,-1,0,0,0,1,0.0,5,242,True,True,False,False,False,False,111000.0,-2,-2,BrkTil,2Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,AsbShng
train,1408,11900,-1,0,6,5,387.0,1,1,-1,0,1,-1,0,1392,0.0,1,1,3,2,1,0,0,0,6,1040.0,51,192,False,False,False,False,True,False,166000.0,-2,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1409,7399,-1,0,7,5,1600.0,1,1,1,0,3,0,0,1950,0.0,1,1,3,1,1,0,0,0,6,649.0,9,208,False,True,False,False,True,False,239000.0,-2,-1,PConc,2Story,BrkFace,1Fam,FV,Pave,Lvl,WD ,Hip,VinylSd
train,1410,8940,-1,0,7,5,200.0,2,2,3,0,3,0,0,1344,0.0,0,2,3,0,1,0,0,0,11,1309.0,10,0,False,False,False,False,False,False,209200.0,2,1,PConc,SFoyer,BrkFace,Duplex,RM,none,Lvl,WD ,Gable,VinylSd
train,1411,12243,-1,0,5,6,0.0,1,1,2,0,2,0,0,1484,0.0,0,1,3,1,1,0,0,0,2,998.0,36,404,True,False,False,False,True,False,175000.0,1,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,1412,12878,-1,0,7,5,418.0,1,1,2,0,3,0,0,1760,0.0,0,1,3,2,1,0,0,0,6,1262.0,5,355,True,True,False,False,False,False,269500.0,-2,1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
train,1413,12460,-1,0,7,5,0.0,1,1,3,0,3,0,0,2322,0.0,1,1,3,1,1,0,0,0,5,870.0,8,188,True,True,False,False,False,False,225000.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1414,6563,-1,-1,8,5,0.0,1,1,3,0,1,0,0,1742,0.0,0,1,3,1,1,0,0,0,12,1148.0,21,376,True,True,True,False,False,False,275000.0,2,-1,PConc,1Story,None,1Fam,RL,none,Low,WD ,Gable,HdBoard
train,1415,9492,0,0,5,5,0.0,1,1,-1,1,1,0,0,1376,0.0,0,1,3,2,1,0,0,0,4,409.0,57,0,False,False,False,False,False,False,105000.0,-2,-2,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,WdShing
train,1416,13400,0,0,5,5,1047.0,1,1,2,1,1,0,0,1086,0.0,0,1,3,2,1,0,0,0,6,644.0,40,0,False,False,False,False,False,False,159950.0,1,-1,CBlock,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1417,10410,0,0,5,7,0.0,1,1,0,0,3,0,144,1656,0.0,1,1,1,0,-1,-1,0,0,8,0.0,22,140,False,False,False,True,False,False,135000.0,-2,-2,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1418,14333,0,0,8,5,0.0,1,1,3,0,3,0,0,2122,0.0,1,1,3,3,1,0,0,0,11,1518.0,0,272,True,True,False,False,False,False,345474.0,2,1,PConc,1Story,None,1Fam,RL,none,Lvl,New,Gable,VinylSd
train,1419,6000,0,0,5,5,0.0,-1,1,0,0,3,0,514,1522,0.0,0,1,3,0,0,-2,0,0,6,0.0,56,138,False,False,True,False,False,False,102000.0,-2,0,BrkTil,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
train,1420,20693,-1,0,7,5,652.0,1,1,-1,0,3,0,0,1696,0.0,0,1,3,1,1,0,0,0,2,434.0,36,146,False,True,False,False,False,False,198000.0,-2,1,CBlock,1Story,BrkFace,1Fam,RL,none,Bnk,WD ,Gable,Plywood
train,1421,10800,0,0,8,5,100.0,1,1,3,0,3,0,0,2078,0.0,1,1,3,2,1,0,0,0,4,789.0,0,102,False,True,False,False,False,False,339750.0,-2,1,PConc,2Story,Stone,1Fam,FV,none,Lvl,New,Gable,VinylSd
train,1422,10800,0,0,5,8,0.0,1,1,2,0,2,0,0,1466,1.0,0,1,2,1,1,0,0,500,4,626.0,17,457,True,True,False,False,False,False,170000.0,-2,-2,CBlock,1.5Fin,None,1Fam,RL,Grvl,Lvl,WD ,Gable,Wd Sdng
train,1423,7200,0,0,5,7,0.0,1,1,-2,0,1,0,0,876,0.0,0,1,3,1,1,0,0,0,2,432.0,57,0,False,False,False,False,False,False,94000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,1424,8581,-1,0,7,5,0.0,1,2,0,0,3,0,0,1737,0.0,1,1,3,0,1,0,0,0,8,0.0,0,105,False,True,False,False,False,False,203160.0,-1,-1,PConc,2Story,None,1Fam,RL,none,Lvl,New,Gable,VinylSd
train,1425,10625,0,0,7,5,0.0,1,1,3,0,3,0,0,1662,0.0,0,1,3,2,1,0,0,0,3,1430.0,2,288,True,True,False,False,False,False,291000.0,-2,-1,PConc,1Story,None,1Fam,FV,none,Lvl,WD ,Gable,VinylSd
train,1426,8068,-1,0,6,5,0.0,1,1,0,0,3,0,0,2267,0.0,1,1,3,1,1,0,0,0,12,0.0,7,166,True,True,False,False,False,False,200000.0,-2,-1,PConc,2Story,None,1Fam,RL,none,Lvl,ConLI,Gable,VinylSd
train,1427,8917,-1,0,5,5,0.0,1,1,0,0,1,0,0,1584,0.0,0,2,3,0,1,0,0,0,10,0.0,39,0,False,False,False,False,False,False,119000.0,-2,-2,CBlock,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,Plywood
train,1428,5000,0,-1,1,3,0.0,-1,0,0,0,-1,-2,0,334,0.0,0,1,3,0,0,-1,0,0,1,0.0,57,0,False,False,False,False,False,False,39300.0,none,0,Slab,1Story,None,1Fam,RL,none,Low,WD ,Gable,VinylSd
train,1429,3636,0,0,4,4,0.0,1,-1,0,0,-1,0,0,796,0.0,0,1,3,0,0,-1,0,0,1,0.0,58,100,False,False,True,False,False,False,55000.0,-2,0,BrkTil,1Story,None,1Fam,RM,none,Lvl,WD ,Gable,AsbShng
train,1430,7500,0,0,7,5,0.0,1,1,0,0,3,0,0,1812,0.0,1,1,3,1,1,0,0,0,4,0.0,6,256,True,True,False,False,False,False,205000.0,-2,-1,PConc,2Story,none,1Fam,FV,none,Lvl,WD ,Gable,VinylSd
train,1431,1680,0,0,6,5,504.0,1,1,1,0,2,0,0,1092,0.0,1,1,3,0,1,0,0,0,10,382.0,34,352,True,False,False,False,False,False,108000.0,-2,-2,CBlock,2Story,BrkFace,Twnhs,RM,none,Lvl,WD ,Gable,HdBoard
train,1432,25000,0,0,5,4,0.0,1,1,0,0,1,0,0,1632,0.0,0,2,3,0,1,-2,0,0,6,0.0,40,0,False,False,False,False,False,False,143000.0,1,-2,CBlock,1Story,None,Duplex,RL,none,Low,WD ,Gable,HdBoard
train,1433,15863,0,0,7,3,0.0,1,1,3,0,3,0,397,3082,0.0,1,1,3,1,1,0,0,0,8,523.0,39,199,True,True,False,False,False,False,197000.0,-2,1,BrkTil,2.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
train,1434,8125,0,0,7,6,0.0,1,1,0,0,3,0,0,1665,0.0,1,1,3,0,1,0,0,0,5,0.0,1,0,False,False,False,False,False,False,205950.0,-2,-1,PConc,2Story,none,1Fam,FV,none,Lvl,WD ,Gable,CemntBd
train,1435,11700,0,0,6,6,365.0,1,1,2,-1,2,0,0,1743,1.0,2,1,3,2,1,0,0,0,6,559.0,39,224,True,False,False,False,False,False,175000.0,-2,-2,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Mansard,HdBoard
train,1436,8010,-1,0,8,5,0.0,1,1,3,0,3,0,0,2048,0.0,1,1,3,2,1,0,0,0,8,964.0,3,228,False,True,False,False,True,False,301000.0,-2,-2,PConc,2Story,None,1Fam,FV,Pave,Lvl,WD ,Hip,CemntBd
train,1437,5001,-1,0,7,5,166.0,1,1,3,0,3,0,0,1314,0.0,0,1,3,2,1,0,0,0,7,904.0,1,234,True,True,False,False,False,False,230000.0,-2,-1,PConc,1Story,Stone,Twnhs,RL,none,Lvl,WD ,Gable,VinylSd
train,1438,3136,-1,0,7,5,163.0,1,1,0,0,3,0,0,1405,0.0,0,1,3,2,1,0,0,0,3,0.0,3,184,True,True,False,False,False,False,171750.0,-2,-1,PConc,1Story,Stone,TwnhsE,RL,none,Lvl,WD ,Gable,VinylSd
train,1439,5400,0,0,7,6,0.0,1,1,0,0,1,0,0,1027,1.0,0,1,3,1,0,-1,0,0,2,0.0,2,28,False,True,False,False,False,False,120000.0,-2,0,CBlock,1Story,None,1Fam,RM,none,Lvl,WD ,Gable,Stucco
train,1440,6120,0,0,5,7,0.0,2,1,0,0,2,0,0,1324,0.0,0,1,3,0,-1,0,0,0,2,0.0,22,55,False,False,True,False,False,False,110000.0,-2,-2,BrkTil,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,MetalSd
train,1441,11479,0,0,6,7,0.0,1,1,3,-1,3,0,0,1074,0.0,0,1,3,1,1,0,0,0,6,491.0,23,104,False,True,True,False,False,False,144500.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
train,1442,9457,0,0,5,6,0.0,1,1,2,0,1,0,0,1422,0.0,0,1,1,0,1,0,0,0,9,566.0,17,252,True,False,False,False,False,False,155000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
train,1443,11340,0,0,6,5,0.0,1,1,0,0,1,-1,0,1200,0.0,0,1,3,0,-1,0,0,0,3,0.0,56,228,False,False,True,False,False,False,125000.0,-2,-2,BrkTil,1Story,None,1Fam,RM,none,Lvl,WD ,Gable,Wd Sdng
train,1444,7200,0,0,7,9,0.0,2,1,0,0,3,0,0,1690,0.0,0,1,3,0,1,0,0,0,8,0.0,1,112,False,False,True,False,False,False,156500.0,-2,-2,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1445,8471,-1,0,6,7,46.0,1,2,2,0,1,0,0,1212,0.0,0,1,3,1,1,0,0,0,7,506.0,11,304,True,True,False,False,False,False,151000.0,1,-2,CBlock,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
train,1446,10454,-1,0,6,6,143.0,1,1,-1,0,2,-1,0,1105,0.0,0,1,3,0,1,0,0,0,4,546.0,52,0,False,False,False,False,False,False,135000.0,-2,-2,CBlock,1Story,Stone,1Fam,RL,none,Lvl,WD ,Hip,Plywood
train,1447,1484,0,0,4,4,0.0,1,1,-1,0,1,0,0,1092,0.0,1,1,3,0,1,0,0,0,5,252.0,34,0,False,False,False,False,False,False,79400.0,-2,-2,CBlock,2Story,None,TwnhsE,RM,none,Lvl,WD ,Gable,CemntBd
train,1448,6904,-1,0,6,5,240.0,1,1,2,0,3,0,0,1358,0.0,0,1,3,2,1,0,0,0,8,836.0,4,228,True,True,False,False,False,False,213000.0,1,-1,PConc,1Story,Stone,TwnhsE,RL,none,Lvl,WD ,Gable,VinylSd
train,1449,14191,0,0,8,5,0.0,1,1,0,0,3,0,0,1908,0.0,1,1,3,0,1,0,0,0,4,0.0,8,135,True,False,False,False,False,False,202900.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1450,9531,-1,0,6,5,0.0,1,1,3,0,3,0,0,1796,0.0,1,1,3,0,1,0,0,0,5,706.0,9,36,False,True,False,False,False,False,211000.0,-1,-1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
train,1451,8513,0,0,5,5,0.0,1,1,0,0,1,0,0,1800,0.0,0,2,3,0,0,-1,0,0,11,0.0,47,0,False,False,False,False,False,False,130000.0,1,0,CBlock,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,BrkFace
train,1452,6171,0,0,6,6,0.0,1,1,1,0,3,0,0,1608,0.0,1,1,3,2,-1,0,0,0,10,264.0,19,163,True,True,False,False,False,False,137450.0,-2,-2,BrkTil,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,WdShing
train,1453,9991,-1,0,4,4,0.0,1,1,1,0,3,0,0,1620,0.0,0,1,2,1,1,0,0,0,6,1116.0,16,198,True,True,False,False,False,False,150000.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Plywood
train,1454,9084,0,0,5,6,0.0,1,-1,-2,-1,1,0,0,1111,1.0,0,1,3,0,1,0,0,0,3,616.0,58,48,True,False,False,False,False,False,95000.0,-1,-2,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,ConLw,Gable,VinylSd
train,1455,2280,0,0,7,5,360.0,1,1,2,0,2,0,0,1501,0.0,1,1,3,0,1,0,0,0,8,549.0,9,0,False,False,False,False,False,False,179400.0,-2,-2,PConc,2Story,BrkFace,Twnhs,FV,Pave,Lvl,WD ,Gable,MetalSd
