,,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,lot_frontage_ratio,lot_frontage_est,bsmt_fin_sf
train,1388,20,RL,9600,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1568.0,GasA,TA,Y,SBrkr,1568,0,0,1568,0.0,0.0,1,1,3,1,TA,7,Typ,0,none,Attchd,1967.0,Unf,2.0,440.0,TA,TA,Y,160,40,0,0,0,0,none,none,none,0,3,2009,COD,143000.0,0.008333333333333333,80.0,0.0
train,1389,50,RL,14720,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1217.0,GasA,Ex,Y,SBrkr,2053,1185,0,3238,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3.0,666.0,TA,TA,Y,283,86,0,0,0,0,none,none,none,0,3,2010,WD ,410000.0,0.0038043478260869567,56.0,816.0
train,1390,60,RL,8750,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,322.0,GasA,Ex,Y,SBrkr,928,844,0,1772,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,RFn,2.0,492.0,TA,TA,Y,150,96,0,0,0,0,none,none,none,0,4,2009,WD ,200000.0,0.008,70.0,606.0
train,1391,20,RL,7130,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,Unf,216.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,2,1,TA,5,Typ,0,none,Attchd,1967.0,Fin,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,none,GdPrv,none,0,6,2009,WD ,130000.0,0.008695652173913044,62.0,648.0
train,1392,60,RL,9350,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1946,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,405.0,GasA,Ex,Y,SBrkr,892,747,0,1639,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1946.0,Unf,1.0,240.0,TA,TA,Y,0,50,0,0,0,0,none,none,none,0,7,2009,WD ,154400.0,0.0053475935828877,50.0,342.0
train,1393,60,RL,8963,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,487.0,GasA,Ex,Y,SBrkr,1175,1540,0,2715,0.0,1.0,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2.0,831.0,TA,TA,Y,0,204,0,0,0,0,none,none,none,0,7,2008,WD ,299800.0,0.00801254380316002,71.81643010772326,655.0
train,1394,50,RL,9780,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,585.0,GasA,TA,N,FuseA,687,425,0,1112,1.0,0.0,2,0,4,1,TA,6,Typ,0,none,Detchd,1934.0,Unf,1.0,226.0,Po,Po,N,0,0,0,0,0,0,none,none,none,0,3,2009,WD ,63000.0,0.006134969325153374,60.0,0.0
train,1395,20,RM,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,0.0,GasA,Gd,Y,SBrkr,1347,0,0,1347,1.0,1.0,1,0,3,1,Gd,6,Typ,0,none,Detchd,1957.0,Unf,2.0,551.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,6,2010,WD ,143000.0,0.011886304909560724,69.0,1347.0
train,1396,20,RL,8243,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,264.0,GasA,Ex,Y,SBrkr,964,0,0,964,0.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1985.0,Fin,2.0,784.0,TA,TA,Y,170,0,0,0,0,0,none,GdPrv,none,0,2,2007,WD ,137500.0,0.009219944195074608,76.0,700.0
train,1397,60,RL,12227,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,TA,Gd,CBlock,Gd,Gd,No,ALQ,Unf,434.0,GasA,TA,Y,SBrkr,1542,1330,0,2872,1.0,0.0,2,1,4,1,TA,11,Typ,1,TA,Attchd,1977.0,Fin,2.0,619.0,TA,TA,Y,550,282,0,0,0,0,none,none,none,0,7,2008,WD ,272000.0,0.008505696994584153,103.99915715278044,896.0
train,1398,20,RL,9248,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,598.0,GasA,Gd,Y,SBrkr,1167,0,0,1167,1.0,0.0,2,0,3,1,Gd,6,Typ,0,none,Attchd,1992.0,RFn,2.0,400.0,TA,TA,Y,120,26,0,0,0,0,none,none,none,0,7,2009,WD ,173000.0,0.00801254380316002,74.10000509162386,560.0
train,1399,20,RL,20270,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,925.0,GasA,TA,Y,SBrkr,1524,0,0,1524,1.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1979.0,Fin,2.0,478.0,TA,TA,Y,140,0,0,0,0,0,none,none,none,0,4,2008,WD ,245000.0,0.004045387271830291,82.0,599.0
train,1400,90,RM,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0.0,GasA,TA,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,TA,4,Typ,0,none,Detchd,1980.0,Unf,2.0,672.0,TA,TA,Y,49,0,0,0,0,0,none,none,none,0,8,2007,WD ,140000.0,0.008333333333333333,60.0,936.0
train,1401,60,RL,9965,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,280.0,GasA,Ex,Y,SBrkr,1282,1414,0,2696,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,792.0,TA,TA,Y,120,184,0,0,168,0,none,none,none,0,10,2007,New,383970.0,0.00772704465629704,77.0,984.0
train,1402,20,RL,16012,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,4,1954,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,263.0,GasA,Ex,Y,SBrkr,1482,0,0,1482,0.0,1.0,2,0,3,1,TA,6,Min1,1,Gd,2Types,1956.0,Unf,2.0,609.0,TA,TA,Y,0,30,0,0,0,0,none,MnPrv,none,0,10,2006,WD ,125000.0,0.0037471896077941546,60.0,691.0
train,1403,85,RL,8445,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,WdShing,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,112.0,GasA,TA,Y,SBrkr,768,0,0,768,1.0,0.0,1,0,2,1,TA,5,Typ,0,none,Detchd,1988.0,Unf,2.0,396.0,TA,TA,Y,58,0,0,0,0,0,none,MnPrv,none,0,3,2009,WD ,133000.0,0.008288928359976317,70.0,656.0
train,1404,20,RL,9612,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1468.0,GasA,Ex,Y,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,3.0,898.0,TA,TA,Y,210,150,0,0,0,0,none,none,none,0,12,2009,New,244600.0,0.007698709945900957,74.0,0.0
train,1405,20,RL,10180,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,168.0,GasA,TA,Y,SBrkr,1044,0,0,1044,0.0,1.0,1,1,3,1,TA,5,Typ,1,Fa,Attchd,1990.0,Fin,2.0,372.0,TA,TA,Y,200,48,0,0,0,0,none,GdWo,Shed,450,6,2008,WD ,139000.0,0.007662082514734774,78.0,744.0
train,1406,20,RL,7584,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,505.0,GasA,Ex,Y,SBrkr,1036,0,0,1036,0.0,0.0,1,0,3,1,TA,5,Typ,0,none,Attchd,1953.0,RFn,1.0,312.0,TA,TA,Y,120,24,0,0,0,0,none,MnPrv,none,0,6,2008,WD ,112900.0,0.008306962025316455,62.99999999999999,531.0
train,1407,70,RM,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,680.0,GasA,Fa,N,SBrkr,680,680,0,1360,0.0,0.0,1,0,2,1,TA,6,Typ,0,none,Attchd,1910.0,Unf,1.0,330.0,Fa,TA,Y,192,50,0,0,0,0,none,none,none,0,1,2008,WD ,111000.0,0.016666666666666666,80.0,0.0
train,1408,20,RL,11900,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,352.0,GasA,TA,Y,FuseA,1392,0,0,1392,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,458.0,TA,TA,Y,0,0,0,0,192,0,none,none,none,0,6,2008,WD ,166000.0,0.0067226890756302525,80.0,1040.0
train,1409,60,FV,7399,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,326.0,GasA,Ex,Y,SBrkr,975,975,0,1950,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1997.0,RFn,2.0,576.0,TA,TA,Y,0,10,0,0,198,0,none,none,none,0,6,2007,WD ,239000.0,0.00892012434112718,66.0,649.0
train,1410,90,RM,8940,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Unf,35.0,GasA,Ex,Y,SBrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,TA,8,Typ,0,none,Attchd,1997.0,Fin,4.0,784.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,11,2008,WD ,209200.0,0.010850111856823266,97.0,1309.0
train,1411,20,RL,12243,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,486.0,GasA,Gd,Y,SBrkr,1484,0,0,1484,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2.0,487.0,TA,TA,Y,224,0,0,0,180,0,none,none,none,0,2,2007,WD ,175000.0,0.005717552887364208,70.0,998.0
train,1412,20,RL,12878,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,498.0,GasA,Ex,Y,SBrkr,1760,0,0,1760,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,583.0,TA,TA,Y,165,190,0,0,0,0,none,none,none,0,6,2009,WD ,269500.0,0.006988662835844075,90.0,1262.0
train,1413,60,RL,12460,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,167.0,GasA,Ex,Y,SBrkr,1037,1285,0,2322,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,400.0,TA,TA,Y,144,44,0,0,0,0,none,none,none,0,5,2008,WD ,225000.0,0.003290529695024077,41.0,870.0
train,1414,120,RL,6563,Pave,none,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,594.0,GasA,TA,Y,SBrkr,1742,0,0,1742,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2.0,564.0,TA,TA,Y,114,28,234,0,0,0,none,none,none,0,12,2006,WD ,275000.0,0.004403109026915134,28.897604543644025,1148.0
train,1415,50,RL,9492,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,359.0,GasA,TA,Y,SBrkr,968,408,0,1376,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,4,2007,WD ,105000.0,0.008322798145806996,79.0,409.0
train,1416,80,RL,13400,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,380.0,GasA,TA,Y,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,none,GdWo,none,0,6,2006,WD ,159950.0,0.006343283582089552,85.0,644.0
train,1417,50,RL,10410,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,660.0,GasA,Ex,Y,SBrkr,808,704,144,1656,0.0,0.0,2,1,3,1,TA,8,Min2,0,none,Detchd,1916.0,Unf,1.0,180.0,Fa,Fa,N,0,0,0,140,0,0,none,MnPrv,none,0,8,2009,WD ,135000.0,0.005763688760806916,59.99999999999999,0.0
train,1418,20,RL,14333,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,590.0,GasA,Ex,Y,SBrkr,2122,0,0,2122,1.0,0.0,2,1,2,1,Gd,7,Typ,1,Ex,Attchd,2007.0,Fin,3.0,938.0,TA,TA,Y,130,142,0,0,0,0,none,none,none,0,11,2007,New,345474.0,0.007674597083653108,110.0,1518.0
train,1419,50,RL,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,1008.0,GasA,Ex,Y,SBrkr,1008,0,514,1522,0.0,0.0,2,0,4,1,TA,7,Typ,0,none,none,0.0,none,0.0,0.0,none,none,P,0,0,138,0,0,0,none,none,none,0,6,2006,WD ,102000.0,0.01,60.0,0.0
train,1420,20,RL,20693,Pave,none,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,652.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,1262.0,GasA,Ex,Y,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,TA,7,Typ,2,TA,Attchd,1971.0,Fin,2.0,625.0,TA,TA,Y,0,146,0,0,0,0,none,GdWo,none,0,2,2007,WD ,198000.0,0.008505696994584153,176.00838790892988,434.0
train,1421,60,FV,10800,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,245.0,GasA,Ex,Y,SBrkr,1050,1028,0,2078,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0,102,0,0,0,0,none,none,none,0,4,2008,New,339750.0,0.00787037037037037,84.99999999999999,789.0
train,1422,50,RL,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,170.0,GasA,Gd,Y,SBrkr,1096,370,0,1466,0.0,1.0,2,0,3,1,Gd,7,Min1,1,TA,Attchd,1950.0,Unf,2.0,566.0,TA,TA,Y,436,21,0,0,0,0,none,none,Shed,500,4,2006,WD ,170000.0,0.005555555555555556,60.0,626.0
train,1423,20,RL,7200,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,Unf,444.0,GasA,TA,Y,SBrkr,876,0,0,876,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1972.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,2,2008,WD ,94000.0,0.008333333333333333,60.0,432.0
train,1424,60,RL,8581,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,Unf,Unf,851.0,GasA,Ex,Y,SBrkr,851,886,0,1737,0.0,0.0,2,1,3,1,Gd,7,Typ,0,none,Attchd,2006.0,RFn,2.0,578.0,TA,TA,Y,0,105,0,0,0,0,none,none,none,0,8,2006,New,203160.0,0.008623703531056987,74.0,0.0
train,1425,20,FV,10625,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,222.0,GasA,Ex,Y,SBrkr,1662,0,0,1662,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,711.0,TA,TA,Y,168,120,0,0,0,0,none,none,none,0,3,2009,WD ,291000.0,0.008,85.0,1430.0
train,1426,60,RL,8068,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1010.0,GasA,Ex,Y,SBrkr,1010,1257,0,2267,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2002.0,RFn,2.0,390.0,TA,TA,Y,120,46,0,0,0,0,none,none,none,0,12,2009,ConLI,200000.0,0.00801254380316002,64.64520340389504,0.0
train,1427,90,RL,8917,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1584.0,GasA,TA,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,TA,8,Typ,0,none,Detchd,1967.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,10,2006,WD ,119000.0,0.00801254380316002,71.44785309277789,0.0
train,1428,20,RL,5000,Pave,none,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Fa,Fa,Slab,none,none,none,none,none,0.0,GasA,Fa,N,FuseF,334,0,0,334,0.0,0.0,1,0,1,1,Fa,2,Typ,0,none,none,0.0,none,0.0,0.0,none,none,N,0,0,0,0,0,0,none,none,none,0,1,2007,WD ,39300.0,0.01,50.0,0.0
train,1429,30,RM,3636,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,796.0,GasA,Fa,N,SBrkr,796,0,0,796,0.0,0.0,1,0,2,1,TA,5,Typ,0,none,none,0.0,none,0.0,0.0,none,none,N,0,0,100,0,0,0,none,MnPrv,none,0,1,2008,WD ,55000.0,0.011001100110011002,40.0,0.0
train,1430,60,FV,7500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,none,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,952.0,GasA,Ex,Y,SBrkr,952,860,0,1812,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2002.0,RFn,2.0,469.0,TA,TA,Y,144,112,0,0,0,0,none,none,none,0,4,2008,WD ,205000.0,0.00801254380316002,60.09407852370015,0.0
train,1431,160,RM,1680,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,143.0,GasA,Gd,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,none,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,352,0,0,0,0,0,none,GdPrv,none,0,10,2006,WD ,108000.0,0.0125,21.0,382.0
train,1432,90,RL,25000,Pave,none,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1632.0,GasA,TA,Y,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,TA,8,Typ,0,none,Attchd,1967.0,Unf,2.0,576.0,TA,TA,P,0,0,0,0,0,0,none,none,none,0,6,2007,WD ,143000.0,0.004,100.0,0.0
train,1433,75,RL,15863,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,Unf,301.0,GasA,Ex,Y,SBrkr,1687,998,397,3082,1.0,0.0,2,1,5,1,TA,12,Typ,2,TA,Basment,1970.0,Fin,2.0,672.0,TA,TA,Y,136,63,0,0,0,0,none,none,none,0,8,2009,WD ,197000.0,0.006430057366198071,102.0,523.0
train,1434,60,FV,8125,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CemntBd,none,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,813.0,GasA,Ex,Y,SBrkr,822,843,0,1665,0.0,0.0,2,1,3,1,Gd,7,Typ,0,none,Attchd,2007.0,RFn,2.0,562.0,TA,TA,Y,0,0,0,0,0,0,none,none,none,0,5,2008,WD ,205950.0,0.008,65.0,0.0
train,1435,60,RL,11700,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,143.0,GasA,Gd,Y,SBrkr,1041,702,0,1743,0.0,1.0,1,2,3,1,TA,7,Typ,1,Gd,Attchd,1968.0,Unf,2.0,539.0,TA,TA,Y,224,0,0,0,0,0,none,none,none,0,6,2007,WD ,175000.0,0.007692307692307693,90.0,559.0
